Context,Target,Images,Labels
"at((2, 1),_u0). at((1, 7),_u1). at((6, 2),_u2). at((3, 4),_u3). at((5, 5),_u4). at((1, 4),_u5). at((7, 6),_u6). at((0, 4),_u7). at((4, 2),_u8). at((3, 2),_u9). at((4, 7),_u10).",sat.,"[12372, 13528, 15444, 12826, 9130, 13473, 12385, 12828, 15462, 13500, 13544]","[2, 0, 5, 3, 1, 4, 2, 3, 5, 4, 0]"
"at((0, 0),_u0). at((7, 3),_u1). at((1, 7),_u2). at((3, 2),_u3). at((4, 5),_u4). at((6, 1),_u5). at((1, 6),_u6). at((1, 2),_u7). at((7, 4),_u8). at((5, 7),_u9).",sat.,"[9133, 12836, 13507, 15464, 12404, 13545, 13520, 13547, 15481, 12838]","[1, 3, 4, 5, 2, 0, 4, 0, 5, 3]"
"at((4, 7),_u0). at((5, 0),_u1). at((3, 1),_u2). at((7, 6),_u3). at((1, 5),_u4). at((0, 3),_u5). at((6, 2),_u6). at((0, 0),_u7). at((4, 6),_u8). at((0, 7),_u9).",sat.,"[15488, 12874, 12409, 13539, 9136, 13582, 9161, 12877, 13541, 15528]","[5, 3, 2, 4, 1, 0, 1, 3, 4, 5]"
"at((4, 3),_u0). at((0, 2),_u1). at((3, 4),_u2). at((7, 7),_u3). at((5, 6),_u4). at((5, 0),_u5). at((3, 6),_u6). at((1, 5),_u7). at((3, 1),_u8).",sat.,"[12422, 13548, 15538, 9173, 13583, 12879, 15549, 9175, 12881]","[2, 4, 5, 1, 0, 3, 5, 1, 3]"
"at((6, 4),_u0). at((4, 3),_u1). at((7, 1),_u2). at((0, 0),_u3). at((0, 7),_u4). at((4, 7),_u5). at((1, 5),_u6). at((2, 2),_u7). at((4, 0),_u8). at((4, 6),_u9).",sat.,"[12424, 13589, 9181, 13553, 15552, 12882, 9199, 12426, 13564, 15558]","[2, 0, 1, 4, 5, 3, 1, 2, 4, 5]"
"at((0, 4),_u0). at((3, 2),_u1). at((1, 1),_u2). at((5, 1),_u3). at((1, 5),_u4). at((5, 7),_u5). at((2, 6),_u6). at((6, 3),_u7). at((7, 0),_u8). at((4, 7),_u9). at((6, 7),_u10). at((4, 5),_u11). at((1, 7),_u12).",sat.,"[12435, 9221, 12895, 13609, 13634, 15571, 12445, 15579, 9227, 12901, 13640, 13623, 15594]","[2, 1, 3, 0, 4, 5, 2, 5, 1, 3, 4, 0, 5]"
"at((2, 2),_u0). at((7, 7),_u1). at((3, 6),_u2). at((5, 0),_u3). at((4, 2),_u4). at((6, 2),_u5). at((1, 6),_u6). at((0, 4),_u7). at((1, 1),_u8).",sat.,"[13650, 12447, 13641, 9240, 12913, 15611, 13685, 12461, 13653]","[4, 2, 0, 1, 3, 5, 0, 2, 4]"
"at((1, 4),_u0). at((7, 5),_u1). at((7, 0),_u2). at((2, 6),_u3). at((7, 6),_u4). at((0, 1),_u5). at((4, 0),_u6). at((6, 3),_u7). at((4, 6),_u8).",sat.,"[12474, 12920, 15631, 13719, 13664, 9251, 15655, 12481, 12924]","[2, 3, 5, 0, 4, 1, 5, 2, 3]"
"at((4, 2),_u0). at((6, 1),_u1). at((3, 6),_u2). at((1, 3),_u3). at((5, 7),_u4). at((7, 5),_u5). at((2, 0),_u6).",sat.,"[15661, 9256, 12933, 13683, 12501, 13726, 15676]","[5, 1, 3, 4, 2, 0, 5]"
"at((4, 2),_u0). at((5, 5),_u1). at((1, 0),_u2). at((6, 1),_u3). at((2, 7),_u4). at((3, 5),_u5). at((0, 3),_u6). at((7, 1),_u7). at((7, 3),_u8).",sat.,"[13729, 13688, 12514, 12942, 9260, 15685, 13730, 13714, 15698]","[0, 4, 2, 3, 1, 5, 0, 4, 5]"
"at((7, 0),_u0). at((5, 4),_u1). at((0, 2),_u2). at((1, 7),_u3). at((6, 3),_u4). at((0, 5),_u5). at((3, 1),_u6). at((1, 2),_u7).",sat.,"[9264, 12517, 12953, 15702, 13727, 13734, 13738, 12967]","[1, 2, 3, 5, 4, 0, 0, 3]"
"at((7, 6),_u0). at((1, 4),_u1). at((1, 1),_u2). at((5, 3),_u3). at((4, 6),_u4). at((0, 7),_u5). at((6, 0),_u6). at((2, 2),_u7). at((7, 4),_u8). at((4, 5),_u9). at((1, 6),_u10).",sat.,"[12968, 13751, 13765, 9277, 15720, 12549, 9288, 12551, 13764, 15726, 13766]","[3, 0, 4, 1, 5, 2, 1, 2, 0, 5, 4]"
"at((0, 0),_u0). at((4, 0),_u1). at((7, 2),_u2). at((6, 5),_u3). at((4, 7),_u4). at((3, 4),_u5). at((6, 0),_u6). at((0, 5),_u7). at((2, 3),_u8).",sat.,"[12981, 15732, 9292, 13775, 13769, 12559, 15742, 13777, 12560]","[3, 5, 1, 4, 0, 2, 5, 0, 2]"
"at((7, 6),_u0). at((2, 4),_u1). at((5, 6),_u2). at((6, 1),_u3). at((1, 0),_u4). at((7, 1),_u5). at((6, 2),_u6). at((0, 3),_u7). at((3, 1),_u8). at((5, 5),_u9).",sat.,"[13779, 9298, 12983, 15767, 12582, 13817, 13823, 9299, 13798, 12990]","[0, 1, 3, 5, 2, 4, 4, 1, 0, 3]"
"at((1, 6),_u0). at((3, 4),_u1). at((4, 2),_u2). at((5, 0),_u3). at((6, 5),_u4). at((4, 3),_u5). at((7, 1),_u6). at((1, 3),_u7).",sat.,"[13799, 12585, 12995, 9312, 15768, 13841, 9315, 13807]","[0, 2, 3, 1, 5, 4, 1, 0]"
"at((3, 7),_u0). at((1, 5),_u1). at((5, 2),_u2). at((7, 1),_u3). at((3, 1),_u4). at((2, 4),_u5). at((6, 6),_u6). at((7, 6),_u7). at((0, 1),_u8).",sat.,"[15771, 13848, 9331, 12998, 13808, 12587, 13850, 13026, 13816]","[5, 4, 1, 3, 0, 2, 4, 3, 0]"
"at((3, 6),_u0). at((6, 4),_u1). at((0, 4),_u2). at((7, 1),_u3). at((5, 0),_u4). at((3, 4),_u5). at((4, 3),_u6). at((0, 6),_u7).",sat.,"[13822, 13045, 15778, 12598, 9332, 13852, 12603, 13826]","[0, 3, 5, 2, 1, 4, 2, 0]"
"at((7, 3),_u0). at((5, 2),_u1). at((1, 7),_u2). at((0, 2),_u3). at((2, 0),_u4). at((5, 0),_u5). at((2, 2),_u6). at((4, 5),_u7). at((6, 6),_u8). at((2, 4),_u9). at((0, 4),_u10).",sat.,"[9350, 13093, 12608, 13856, 15781, 13830, 13833, 9354, 12620, 15791, 13861]","[1, 3, 2, 4, 5, 0, 0, 1, 2, 5, 4]"
"at((1, 3),_u0). at((1, 4),_u1). at((2, 0),_u2). at((6, 6),_u3). at((6, 3),_u4). at((0, 7),_u5). at((1, 6),_u6). at((4, 6),_u7). at((7, 6),_u8). at((5, 1),_u9).",sat.,"[13864, 13099, 9365, 15794, 13853, 12621, 13868, 13854, 15800, 12672]","[4, 3, 1, 5, 0, 2, 4, 0, 5, 2]"
"at((7, 0),_u0). at((0, 5),_u1). at((5, 1),_u2). at((3, 6),_u3). at((6, 7),_u4). at((2, 2),_u5).",sat.,"[13872, 13870, 15804, 13105, 12679, 9378]","[0, 4, 5, 3, 2, 1]"
"at((1, 3),_u0). at((6, 1),_u1). at((2, 7),_u2). at((6, 0),_u3). at((0, 5),_u4). at((3, 2),_u5). at((7, 6),_u6). at((2, 0),_u7). at((4, 4),_u8). at((7, 0),_u9).",sat.,"[9393, 13878, 13873, 13109, 12682, 15810, 13874, 15812, 9399, 13901]","[1, 4, 0, 3, 2, 5, 0, 5, 1, 4]"
"at((0, 0),_u0). at((0, 2),_u1). at((5, 4),_u2). at((4, 2),_u3). at((6, 1),_u4). at((0, 5),_u5). at((3, 2),_u6). at((7, 3),_u7). at((1, 2),_u8). at((2, 7),_u9). at((3, 5),_u10).",sat.,"[13880, 15819, 12707, 13110, 9404, 13902, 13908, 9415, 15830, 12718, 13889]","[0, 5, 2, 3, 1, 4, 4, 1, 5, 2, 0]"
"at((3, 1),_u0). at((7, 7),_u1). at((0, 3),_u2). at((4, 5),_u3). at((5, 1),_u4). at((1, 1),_u5). at((2, 6),_u6). at((7, 4),_u7). at((3, 2),_u8).",sat.,"[13942, 15834, 12727, 9423, 13114, 13896, 9430, 13911, 13124]","[4, 5, 2, 1, 3, 0, 1, 0, 3]"
"at((1, 3),_u0). at((6, 4),_u1). at((1, 5),_u2). at((4, 1),_u3). at((1, 2),_u4). at((7, 6),_u5). at((1, 7),_u6). at((3, 0),_u7).",sat.,"[13127, 9453, 13913, 13943, 15855, 12740, 15873, 12745]","[3, 1, 0, 4, 5, 2, 5, 2]"
"at((5, 5),_u0). at((1, 4),_u1). at((6, 2),_u2). at((2, 7),_u3). at((0, 6),_u4). at((2, 1),_u5). at((7, 3),_u6). at((3, 0),_u7). at((7, 5),_u8).",sat.,"[13968, 13134, 12752, 13916, 9457, 15874, 13981, 12766, 13918]","[4, 3, 2, 0, 1, 5, 4, 2, 0]"
"at((4, 3),_u0). at((7, 6),_u1). at((1, 0),_u2). at((0, 7),_u3). at((3, 1),_u4). at((6, 2),_u5). at((3, 7),_u6). at((2, 4),_u7). at((0, 3),_u8).",sat.,"[15880, 12784, 13921, 13986, 13141, 9474, 13926, 9480, 13142]","[5, 2, 0, 4, 3, 1, 0, 1, 3]"
"at((3, 0),_u0). at((2, 6),_u1). at((0, 7),_u2). at((5, 5),_u3). at((1, 2),_u4). at((1, 0),_u5). at((4, 7),_u6). at((7, 2),_u7).",sat.,"[13987, 12797, 13144, 9487, 15884, 13955, 13146, 13962]","[4, 2, 3, 1, 5, 0, 3, 0]"
"at((7, 1),_u0). at((1, 3),_u1). at((3, 6),_u2). at((5, 2),_u3). at((6, 5),_u4). at((4, 0),_u5). at((6, 6),_u6).",sat.,"[9492, 13989, 14018, 15886, 13161, 12802, 13181]","[1, 0, 4, 5, 3, 2, 3]"
"at((5, 7),_u0). at((3, 3),_u1). at((1, 6),_u2). at((2, 0),_u3). at((4, 3),_u4). at((0, 5),_u5). at((6, 2),_u6). at((6, 3),_u7). at((7, 1),_u8). at((4, 0),_u9).",sat.,"[9507, 13190, 14027, 14012, 15892, 12803, 15893, 13193, 12808, 14036]","[1, 3, 4, 0, 5, 2, 5, 3, 2, 4]"
"at((4, 6),_u0). at((2, 1),_u1). at((1, 5),_u2). at((3, 0),_u3). at((7, 4),_u4). at((5, 3),_u5). at((4, 7),_u6). at((7, 2),_u7). at((7, 6),_u8).",sat.,"[13202, 14047, 9525, 12815, 15915, 14019, 14064, 14034, 15918]","[3, 4, 1, 2, 5, 0, 4, 0, 5]"
"at((3, 2),_u0). at((0, 4),_u1). at((6, 6),_u2). at((2, 5),_u3). at((6, 7),_u4). at((7, 3),_u5). at((6, 0),_u6). at((1, 1),_u7).",sat.,"[13208, 12822, 15949, 9540, 14066, 14039, 14067, 14052]","[3, 2, 5, 1, 4, 0, 4, 0]"
"at((5, 1),_u0). at((1, 2),_u1). at((4, 6),_u2). at((1, 0),_u3). at((2, 2),_u4). at((0, 5),_u5). at((7, 4),_u6). at((6, 1),_u7).",sat.,"[13212, 14086, 12823, 14059, 15969, 9550, 14089, 13218]","[3, 4, 2, 0, 5, 1, 0, 3]"
"at((6, 4),_u0). at((1, 1),_u1). at((3, 4),_u2). at((0, 0),_u3). at((2, 6),_u4). at((5, 1),_u5). at((4, 7),_u6). at((7, 5),_u7). at((1, 3),_u8). at((3, 2),_u9). at((1, 2),_u10).",sat.,"[14103, 15975, 14092, 12844, 9562, 13221, 12854, 14105, 13222, 14097, 15984]","[4, 5, 0, 2, 1, 3, 2, 4, 3, 0, 5]"
"at((2, 7),_u0). at((6, 0),_u1). at((1, 7),_u2). at((2, 1),_u3). at((0, 1),_u4). at((5, 2),_u5). at((4, 7),_u6). at((0, 4),_u7). at((4, 4),_u8). at((7, 5),_u9). at((3, 6),_u10).",sat.,"[14134, 12858, 15996, 14102, 13225, 9563, 16010, 14156, 14110, 13228, 12859]","[4, 2, 5, 0, 3, 1, 5, 4, 0, 3, 2]"
"at((6, 0),_u0). at((1, 6),_u1). at((7, 3),_u2). at((5, 7),_u3). at((5, 4),_u4). at((0, 2),_u5). at((1, 7),_u6). at((2, 3),_u7). at((4, 1),_u8). at((3, 6),_u9).",sat.,"[9570, 14175, 13239, 16011, 14131, 12860, 13242, 16017, 12861, 14137]","[1, 4, 3, 5, 0, 2, 3, 5, 2, 0]"
"at((1, 1),_u0). at((1, 0),_u1). at((0, 7),_u2). at((3, 0),_u3). at((5, 6),_u4). at((7, 2),_u5). at((6, 4),_u6). at((1, 3),_u7). at((0, 5),_u8). at((1, 7),_u9). at((4, 7),_u10).",sat.,"[13250, 16028, 14176, 14148, 12864, 9579, 9584, 13285, 14153, 16038, 14185]","[3, 5, 4, 0, 2, 1, 1, 3, 0, 5, 4]"
"at((5, 3),_u0). at((2, 2),_u1). at((5, 6),_u2). at((0, 7),_u3). at((5, 4),_u4). at((1, 4),_u5). at((3, 0),_u6). at((5, 1),_u7).",sat.,"[13288, 12871, 14157, 9590, 14187, 16063, 12875, 13293]","[3, 2, 0, 1, 4, 5, 2, 3]"
"at((5, 3),_u0). at((2, 4),_u1). at((0, 7),_u2). at((1, 1),_u3). at((6, 6),_u4). at((1, 4),_u5). at((3, 0),_u6). at((7, 2),_u7). at((4, 6),_u8).",sat.,"[9599, 14188, 12906, 16072, 14158, 13294, 9609, 12911, 16084]","[1, 4, 2, 5, 0, 3, 1, 2, 5]"
"at((5, 3),_u0). at((0, 1),_u1). at((0, 5),_u2). at((7, 7),_u3). at((7, 0),_u4). at((3, 4),_u5). at((1, 0),_u6). at((4, 6),_u7). at((4, 0),_u8). at((0, 7),_u9).",sat.,"[9615, 14193, 14160, 13298, 16092, 12916, 14194, 13317, 14161, 16095]","[1, 4, 0, 3, 5, 2, 4, 3, 0, 5]"
"at((1, 7),_u0). at((3, 0),_u1). at((7, 6),_u2). at((6, 1),_u3). at((2, 3),_u4). at((4, 7),_u5). at((0, 5),_u6). at((1, 1),_u7).",sat.,"[14165, 9616, 16112, 14198, 12931, 13325, 12938, 14179]","[0, 1, 5, 4, 2, 3, 2, 0]"
"at((6, 3),_u0). at((4, 4),_u1). at((5, 6),_u2). at((1, 6),_u3). at((7, 6),_u4). at((2, 0),_u5). at((1, 7),_u6). at((1, 3),_u7). at((7, 3),_u8). at((0, 1),_u9).",sat.,"[13332, 12950, 16116, 14206, 14202, 9618, 16120, 13352, 14207, 14229]","[3, 2, 5, 4, 0, 1, 5, 3, 4, 0]"
"at((2, 6),_u0). at((3, 1),_u1). at((6, 7),_u2). at((7, 4),_u3). at((1, 6),_u4). at((0, 3),_u5). at((7, 3),_u6). at((5, 0),_u7). at((4, 2),_u8).",sat.,"[13353, 12951, 9622, 16126, 14220, 14258, 14241, 9628, 12954]","[3, 2, 1, 5, 4, 0, 4, 1, 2]"
"at((7, 6),_u0). at((0, 3),_u1). at((6, 0),_u2). at((1, 7),_u3). at((4, 5),_u4). at((5, 3),_u5). at((1, 0),_u6). at((3, 2),_u7). at((5, 2),_u8). at((1, 4),_u9).",sat.,"[12985, 14257, 13376, 14269, 9643, 16129, 16157, 14276, 13383, 14259]","[2, 4, 3, 0, 1, 5, 5, 0, 3, 4]"
"at((4, 2),_u0). at((1, 3),_u1). at((4, 5),_u2). at((6, 6),_u3). at((4, 1),_u4). at((0, 0),_u5). at((6, 2),_u6). at((2, 7),_u7).",sat.,"[14260, 9653, 14278, 16164, 13388, 13015, 14282, 13019]","[4, 1, 0, 5, 3, 2, 0, 2]"
"at((5, 5),_u0). at((2, 0),_u1). at((6, 7),_u2). at((0, 6),_u3). at((3, 2),_u4). at((4, 0),_u5). at((7, 4),_u6). at((2, 6),_u7).",sat.,"[14291, 13403, 13022, 14272, 9674, 16165, 13023, 14274]","[0, 3, 2, 4, 1, 5, 2, 4]"
"at((7, 1),_u0). at((1, 5),_u1). at((5, 6),_u2). at((4, 7),_u3). at((4, 1),_u4). at((6, 4),_u5). at((0, 2),_u6).",sat.,"[13417, 9678, 13031, 16174, 14285, 14311, 16210]","[3, 1, 2, 5, 4, 0, 5]"
"at((1, 3),_u0). at((7, 6),_u1). at((5, 4),_u2). at((3, 7),_u3). at((0, 1),_u4). at((1, 6),_u5). at((6, 0),_u6). at((7, 3),_u7). at((1, 4),_u8).",sat.,"[13438, 14290, 14319, 13038, 9693, 16213, 9697, 14323, 13442]","[3, 4, 0, 2, 1, 5, 1, 0, 3]"
"at((0, 0),_u0). at((0, 6),_u1). at((1, 4),_u2). at((4, 6),_u3). at((5, 3),_u4). at((4, 0),_u5). at((3, 7),_u6). at((6, 1),_u7). at((2, 0),_u8). at((7, 6),_u9). at((2, 2),_u10).",sat.,"[16215, 13445, 9705, 14296, 13039, 14325, 16219, 9734, 14326, 13448, 14329]","[5, 3, 1, 4, 2, 0, 5, 1, 4, 3, 0]"
"at((3, 6),_u0). at((6, 2),_u1). at((2, 7),_u2). at((4, 1),_u3). at((3, 3),_u4). at((7, 0),_u5). at((7, 5),_u6). at((0, 4),_u7). at((5, 4),_u8).",sat.,"[14335, 9735, 13043, 14334, 16242, 13478, 16257, 13488, 14356]","[4, 1, 2, 0, 5, 3, 5, 3, 0]"
"at((7, 7),_u0). at((7, 1),_u1). at((3, 6),_u2). at((7, 3),_u3). at((0, 5),_u4). at((1, 2),_u5). at((7, 4),_u6). at((2, 0),_u7).",sat.,"[16268, 14349, 14384, 13496, 13059, 9755, 13516, 13061]","[5, 4, 0, 3, 2, 1, 3, 2]"
"at((7, 5),_u0). at((4, 3),_u1). at((3, 5),_u2). at((0, 1),_u3). at((6, 6),_u4). at((1, 5),_u5). at((3, 0),_u6). at((7, 2),_u7). at((1, 7),_u8).",sat.,"[14351, 9775, 14393, 16276, 13082, 13519, 14390, 13524, 14402]","[4, 1, 0, 5, 2, 3, 4, 3, 0]"
"at((1, 1),_u0). at((2, 5),_u1). at((3, 7),_u2). at((7, 4),_u3). at((4, 5),_u4). at((5, 3),_u5). at((4, 0),_u6). at((0, 6),_u7).",sat.,"[14397, 13531, 13086, 16295, 14412, 9796, 14419, 9803]","[4, 3, 2, 5, 0, 1, 0, 1]"
"at((5, 1),_u0). at((0, 7),_u1). at((6, 5),_u2). at((3, 3),_u3). at((3, 1),_u4). at((4, 0),_u5). at((1, 2),_u6). at((7, 1),_u7). at((2, 6),_u8). at((5, 5),_u9). at((7, 5),_u10).",sat.,"[14411, 9804, 13543, 14425, 16310, 13100, 9815, 14430, 13121, 14415, 16315]","[4, 1, 3, 0, 5, 2, 1, 0, 2, 4, 5]"
"at((1, 0),_u0). at((7, 4),_u1). at((0, 6),_u2). at((3, 3),_u3). at((6, 2),_u4). at((0, 4),_u5). at((4, 5),_u6). at((0, 7),_u7). at((2, 0),_u8). at((7, 7),_u9).",sat.,"[13560, 14445, 16333, 13138, 9837, 14424, 9842, 16347, 14426, 14461]","[3, 0, 5, 2, 1, 4, 1, 5, 4, 0]"
"at((2, 5),_u0). at((6, 6),_u1). at((4, 1),_u2). at((1, 1),_u3). at((5, 3),_u4). at((2, 4),_u5). at((7, 7),_u6). at((4, 5),_u7).",sat.,"[14432, 13139, 13567, 14472, 9856, 16353, 13148, 13568]","[4, 2, 3, 0, 1, 5, 2, 3]"
"at((6, 7),_u0). at((4, 4),_u1). at((7, 0),_u2). at((0, 3),_u3). at((6, 2),_u4). at((4, 2),_u5). at((3, 1),_u6). at((6, 4),_u7). at((5, 7),_u8). at((2, 7),_u9). at((1, 6),_u10).",sat.,"[13576, 14433, 13156, 9875, 14481, 16356, 14440, 14491, 13577, 16357, 13159]","[3, 4, 2, 1, 0, 5, 4, 0, 3, 5, 2]"
"at((3, 2),_u0). at((7, 3),_u1). at((2, 7),_u2). at((1, 4),_u3). at((3, 1),_u4). at((6, 6),_u5). at((7, 0),_u6).",sat.,"[16358, 14511, 9884, 14449, 13579, 13179, 13601]","[5, 0, 1, 4, 3, 2, 3]"
"at((0, 7),_u0). at((7, 4),_u1). at((1, 0),_u2). at((5, 1),_u3). at((2, 3),_u4). at((1, 7),_u5). at((4, 6),_u6).",sat.,"[16364, 9895, 14469, 13198, 14513, 13607, 13615]","[5, 1, 4, 2, 0, 3, 3]"
"at((1, 2),_u0). at((2, 7),_u1). at((3, 5),_u2). at((4, 3),_u3). at((7, 7),_u4). at((5, 2),_u5). at((0, 4),_u6). at((7, 2),_u7). at((1, 0),_u8). at((5, 1),_u9). at((7, 0),_u10).",sat.,"[13628, 16374, 9902, 13200, 14518, 14482, 9903, 16380, 14496, 13629, 14530]","[3, 5, 1, 2, 0, 4, 1, 5, 4, 3, 0]"
"at((2, 7),_u0). at((5, 2),_u1). at((6, 2),_u2). at((7, 1),_u3). at((1, 0),_u4). at((4, 6),_u5). at((2, 0),_u6). at((0, 4),_u7). at((3, 0),_u8).",sat.,"[14545, 16384, 14501, 13249, 13647, 9906, 13656, 9907, 14520]","[0, 5, 4, 2, 3, 1, 3, 1, 4]"
"at((6, 3),_u0). at((2, 3),_u1). at((0, 5),_u2). at((1, 1),_u3). at((4, 2),_u4). at((5, 0),_u5). at((2, 5),_u6). at((3, 7),_u7). at((7, 7),_u8).",sat.,"[13658, 16393, 14528, 14557, 9910, 13257, 16400, 14559, 14537]","[3, 5, 4, 0, 1, 2, 5, 0, 4]"
"at((0, 2),_u0). at((4, 3),_u1). at((7, 7),_u2). at((5, 0),_u3). at((6, 6),_u4). at((1, 5),_u5). at((3, 1),_u6). at((2, 5),_u7). at((6, 2),_u8). at((1, 2),_u9).",sat.,"[13660, 14564, 13275, 9930, 14538, 16405, 9942, 14539, 13670, 16406]","[3, 0, 2, 1, 4, 5, 1, 4, 3, 5]"
"at((5, 2),_u0). at((4, 4),_u1). at((1, 5),_u2). at((3, 1),_u3). at((2, 7),_u4). at((5, 3),_u5). at((5, 0),_u6). at((7, 3),_u7). at((0, 2),_u8). at((7, 5),_u9). at((6, 6),_u10).",sat.,"[13673, 16424, 14574, 13277, 9960, 14542, 14589, 13675, 16426, 14546, 13287]","[3, 5, 0, 2, 1, 4, 0, 3, 5, 4, 2]"
"at((3, 7),_u0). at((7, 6),_u1). at((3, 0),_u2). at((1, 3),_u3). at((0, 5),_u4). at((5, 0),_u5). at((6, 1),_u6). at((4, 4),_u7). at((0, 2),_u8). at((5, 7),_u9). at((0, 7),_u10).",sat.,"[13676, 9973, 16442, 13295, 14613, 14572, 13299, 9975, 14578, 16446, 14629]","[3, 1, 5, 2, 0, 4, 2, 1, 4, 5, 0]"
"at((7, 7),_u0). at((3, 0),_u1). at((6, 1),_u2). at((3, 2),_u3). at((5, 4),_u4). at((3, 5),_u5). at((0, 0),_u6). at((2, 3),_u7). at((0, 6),_u8). at((0, 4),_u9).",sat.,"[13310, 14644, 9981, 14587, 16471, 13703, 14592, 13313, 16487, 13704]","[2, 0, 1, 4, 5, 3, 4, 2, 5, 3]"
"at((0, 3),_u0). at((5, 4),_u1). at((6, 0),_u2). at((2, 6),_u3). at((1, 2),_u4). at((3, 0),_u5). at((7, 7),_u6). at((4, 0),_u7). at((0, 5),_u8). at((6, 4),_u9).",sat.,"[14602, 13706, 14649, 9987, 13330, 16490, 10006, 13707, 14668, 16494]","[4, 3, 0, 1, 2, 5, 1, 3, 0, 5]"
"at((7, 5),_u0). at((4, 0),_u1). at((1, 6),_u2). at((5, 5),_u3). at((2, 1),_u4). at((0, 4),_u5). at((6, 2),_u6). at((4, 7),_u7). at((5, 7),_u8). at((5, 0),_u9). at((3, 3),_u10).",sat.,"[14616, 16499, 13713, 14675, 10007, 13370, 14693, 16511, 14620, 13736, 13374]","[4, 5, 3, 0, 1, 2, 0, 5, 4, 3, 2]"
"at((4, 2),_u0). at((7, 2),_u1). at((1, 6),_u2). at((5, 7),_u3). at((0, 1),_u4). at((4, 4),_u5). at((2, 0),_u6). at((6, 3),_u7).",sat.,"[14705, 14621, 10020, 16513, 13381, 13740, 14712, 16533]","[0, 4, 1, 5, 2, 3, 0, 5]"
"at((3, 5),_u0). at((2, 2),_u1). at((0, 4),_u2). at((6, 3),_u3). at((2, 5),_u4). at((7, 7),_u5). at((4, 0),_u6). at((4, 2),_u7).",sat.,"[14637, 16553, 14717, 10027, 13745, 13384, 16558, 14722]","[4, 5, 0, 1, 3, 2, 5, 0]"
"at((6, 7),_u0). at((3, 1),_u1). at((6, 6),_u2). at((2, 5),_u3). at((0, 0),_u4). at((5, 3),_u5). at((3, 7),_u6). at((4, 2),_u7). at((6, 0),_u8). at((7, 4),_u9).",sat.,"[13750, 14650, 16573, 10040, 14723, 13401, 16574, 13406, 14729, 10048]","[3, 4, 5, 1, 0, 2, 5, 2, 0, 1]"
"at((7, 1),_u0). at((0, 5),_u1). at((5, 1),_u2). at((4, 7),_u3). at((7, 5),_u4). at((1, 0),_u5). at((7, 3),_u6). at((2, 2),_u7). at((6, 4),_u8). at((3, 5),_u9). at((0, 3),_u10).",sat.,"[14746, 13773, 14652, 13415, 16582, 10058, 14654, 10067, 13432, 14749, 16586]","[0, 3, 4, 2, 5, 1, 4, 1, 2, 0, 5]"
"at((6, 7),_u0). at((2, 0),_u1). at((1, 6),_u2). at((7, 5),_u3). at((5, 1),_u4). at((3, 7),_u5). at((2, 2),_u6). at((0, 3),_u7). at((6, 5),_u8). at((4, 4),_u9). at((2, 7),_u10).",sat.,"[14752, 14657, 13434, 16592, 10068, 13778, 16603, 13452, 13787, 14773, 14683]","[0, 4, 2, 5, 1, 3, 5, 2, 3, 0, 4]"
"at((3, 5),_u0). at((0, 6),_u1). at((6, 7),_u2). at((0, 3),_u3). at((1, 0),_u4). at((1, 4),_u5). at((4, 3),_u6). at((7, 4),_u7). at((7, 3),_u8). at((0, 4),_u9).",sat.,"[13455, 13824, 10085, 14695, 14775, 16629, 14817, 14700, 13827, 16633]","[2, 3, 1, 4, 0, 5, 0, 4, 3, 5]"
"at((3, 6),_u0). at((0, 4),_u1). at((5, 2),_u2). at((6, 5),_u3). at((1, 7),_u4). at((5, 3),_u5). at((7, 0),_u6). at((3, 0),_u7). at((3, 5),_u8). at((4, 1),_u9).",sat.,"[13831, 10098, 14703, 14820, 13484, 16646, 14840, 14715, 16647, 13486]","[3, 1, 4, 0, 2, 5, 0, 4, 5, 2]"
"at((6, 6),_u0). at((2, 2),_u1). at((6, 3),_u2). at((7, 1),_u3). at((1, 0),_u4). at((0, 5),_u5). at((3, 7),_u6). at((4, 4),_u7). at((5, 6),_u8). at((2, 0),_u9).",sat.,"[14720, 14857, 16655, 13490, 13836, 10110, 10118, 13491, 13839, 16671]","[4, 0, 5, 2, 3, 1, 1, 2, 3, 5]"
"at((1, 5),_u0). at((4, 5),_u1). at((0, 0),_u2). at((7, 3),_u3). at((6, 1),_u4). at((1, 2),_u5). at((1, 7),_u6).",sat.,"[13859, 14739, 13495, 10123, 16682, 14877, 14890]","[3, 4, 2, 1, 5, 0, 0]"
"at((3, 5),_u0). at((0, 5),_u1). at((4, 4),_u2). at((5, 6),_u3). at((0, 2),_u4). at((6, 2),_u5). at((7, 0),_u6). at((0, 0),_u7). at((7, 7),_u8). at((1, 3),_u9). at((2, 2),_u10).",sat.,"[16692, 13879, 13503, 10129, 14740, 14897, 13894, 14919, 16698, 13506, 14769]","[5, 3, 2, 1, 4, 0, 3, 0, 5, 2, 4]"
"at((1, 1),_u0). at((1, 5),_u1). at((7, 4),_u2). at((0, 1),_u3). at((5, 0),_u4). at((4, 3),_u5). at((5, 7),_u6). at((5, 5),_u7). at((6, 2),_u8). at((3, 1),_u9).",sat.,"[14774, 13906, 10134, 16733, 14937, 13508, 13909, 14944, 10136, 16737]","[4, 3, 1, 5, 0, 2, 3, 0, 1, 5]"
